label,utility,type,period,basic_charge_limit (imperial),basic_charge_limit (metric),month_start,month_end,hour_start,hour_end,weekday_start,weekday_end,charge (imperial),charge (metric),units,Notes
,gas,energy,,3,8.49504,3,3,0,24,0,6,1.440874,0.508840688,$/therm or $/m3,
,gas,energy,,90,254.8512,3,3,0,24,0,6,1.002574,0.354056249,$/therm or $/m3,
,gas,energy,,3000,8495.04,3,3,0,24,0,6,0.852074,0.300907588,$/therm or $/m3,
,gas,energy,,0,0,4,4,0,24,0,6,33.379056,11.78772178,$/therm or $/m3,
,gas,energy,,3,8.49504,4,4,0,24,0,6,1.401356,0.494885015,$/therm or $/m3,
,gas,energy,,90,254.8512,4,4,0,24,0,6,0.963056,0.340100576,$/therm or $/m3,
,gas,energy,,3000,8495.04,4,4,0,24,0,6,0.812556,0.286951915,$/therm or $/m3,
,gas,energy,,0,0,5,5,0,24,0,6,33.321929,11.76754753,$/therm or $/m3,
,gas,energy,,3,8.49504,5,5,0,24,0,6,1.344229,0.474710772,$/therm or $/m3,
,gas,energy,,90,254.8512,5,5,0,24,0,6,0.905929,0.319926333,$/therm or $/m3,
,gas,energy,,3000,8495.04,5,5,0,24,0,6,0.755429,0.266777673,$/therm or $/m3,
,gas,energy,,0,0,6,6,0,24,0,6,33.390438,11.7917413,$/therm or $/m3,
,gas,energy,,3,8.49504,6,6,0,24,0,6,1.412738,0.498904537,$/therm or $/m3,
,gas,energy,,90,254.8512,6,6,0,24,0,6,0.974438,0.344120098,$/therm or $/m3,
,gas,energy,,3000,8495.04,6,6,0,24,0,6,0.823938,0.290971437,$/therm or $/m3,
,gas,energy,,0,0,7,7,0,24,0,6,33.410338,11.79876893,$/therm or $/m3,
,gas,energy,,3,8.49504,7,7,0,24,0,6,1.432638,0.505932167,$/therm or $/m3,
,gas,energy,,90,254.8512,7,7,0,24,0,6,0.994338,0.351147729,$/therm or $/m3,
,gas,energy,,3000,8495.04,7,7,0,24,0,6,0.843838,0.297999068,$/therm or $/m3,
,gas,energy,,0,0,8,8,0,24,0,6,33.495963,11.82900716,$/therm or $/m3,
,gas,energy,,3,8.49504,8,8,0,24,0,6,1.518263,0.536170401,$/therm or $/m3,
,gas,energy,,90,254.8512,8,8,0,24,0,6,1.079963,0.381385962,$/therm or $/m3,
,gas,energy,,3000,8495.04,8,8,0,24,0,6,0.929463,0.328237301,$/therm or $/m3,
,gas,energy,,0,0,9,9,0,24,0,6,33.474746,11.82151444,$/therm or $/m3,
,gas,energy,,3,8.49504,9,9,0,24,0,6,1.497046,0.528677675,$/therm or $/m3,
,gas,energy,,90,254.8512,9,9,0,24,0,6,1.058746,0.373893237,$/therm or $/m3,
,gas,energy,,3000,8495.04,9,9,0,24,0,6,0.908246,0.320744576,$/therm or $/m3,
,gas,energy,,0,0,10,10,0,24,0,6,33.558035,11.85092772,$/therm or $/m3,
,gas,energy,,3,8.49504,10,10,0,24,0,6,1.580335,0.558090957,$/therm or $/m3,
,gas,energy,,90,254.8512,10,10,0,24,0,6,1.142035,0.403306518,$/therm or $/m3,
,gas,energy,,3000,8495.04,10,10,0,24,0,6,0.991535,0.350157857,$/therm or $/m3,
,gas,energy,,0,0,11,11,0,24,0,6,33.559757,11.85153584,$/therm or $/m3,
,gas,energy,,3,8.49504,11,11,0,24,0,6,1.582057,0.558699076,$/therm or $/m3,
,gas,energy,,90,254.8512,11,11,0,24,0,6,1.143757,0.403914637,$/therm or $/m3,
,gas,energy,,3000,8495.04,11,11,0,24,0,6,0.993257,0.350765976,$/therm or $/m3,
,gas,energy,,0,0,12,12,0,24,0,6,33.590801,11.86249894,$/therm or $/m3,
,gas,energy,,3,8.49504,12,12,0,24,0,6,1.613101,0.569662179,$/therm or $/m3,
,gas,energy,,90,254.8512,12,12,0,24,0,6,1.174801,0.41487774,$/therm or $/m3,
,gas,energy,,3000,8495.04,12,12,0,24,0,6,1.024301,0.36172908,$/therm or $/m3,
